,Item_Fat_Content,Item_Identifier,Item_MRP,Item_Outlet_Sales,Item_Visibility,Item_Weight,Outlet_Identifier,Outlet_Location_Type,Outlet_Size,Outlet_Type,Item_Type_Combined,Outlet_Years,Outlet
4040,0,FDE47,123.9046,,0.037725174,12.792854228644991,OUT027,2,1,3,1,28,5
4041,2,FDV48,78.2644,,0.06595278007399345,9.195,OUT045,1,0,1,1,11,7
4042,2,FDN16,102.59899999999999,,0.109780112,12.792854228644991,OUT019,0,0,0,1,28,4
4043,0,FDM52,146.2076,,0.025971792,15.1,OUT013,2,2,1,1,26,1
4044,0,FDA32,217.3192,,0.02994846,12.792854228644991,OUT027,2,1,3,1,28,5
4045,2,FDH05,231.6984,,0.091427887,14.35,OUT017,1,0,1,1,6,2
4046,0,FDW25,87.1224,,0.06259818,5.175,OUT010,2,0,0,1,15,0
4047,0,FDQ09,114.0834,,0.058132207000000005,7.235,OUT046,0,0,1,1,16,8
4048,1,NCM17,45.9086,,0.11906686300000001,7.93,OUT010,2,0,0,2,15,0
4049,0,DRM59,154.1998,,0.0035920929999999998,5.88,OUT046,0,0,1,0,16,8
4050,0,FDV47,83.8566,,0.053945045999999996,12.792854228644991,OUT027,2,1,3,1,28,5
4051,0,DRE15,74.2012,,0.017782033,13.35,OUT035,1,0,1,0,9,6
4052,2,FDS25,108.9228,,0.234345616,6.885,OUT010,2,0,0,1,15,0
4053,1,NCZ05,104.499,,0.058369013,8.485,OUT018,2,1,2,2,4,3
4054,1,NCV05,154.7656,,0.052891202000000005,12.792854228644991,OUT019,0,0,0,2,28,4
4055,0,DRM37,196.5768,,0.09639781300000001,15.35,OUT046,0,0,1,0,16,8
4056,0,FDV58,194.2452,,0.120663214,12.792854228644991,OUT027,2,1,3,1,28,5
4057,2,FDN22,252.6724,,0.06595278007399345,12.792854228644991,OUT027,2,1,3,1,28,5
4058,1,NCO06,32.4558,,0.10819839199999999,19.25,OUT049,0,1,1,2,14,9
4059,2,FDT56,59.5246,,0.202387387,12.792854228644991,OUT019,0,0,0,1,28,4
4060,2,FDM02,88.1198,,0.073673697,12.5,OUT013,2,2,1,1,26,1
4061,2,FDA09,180.56599999999997,,0.149366403,13.35,OUT046,0,0,1,1,16,8
4062,1,NCC06,126.5336,,0.026981263999999998,19.0,OUT035,1,0,1,2,9,6
4063,1,NCL54,176.1054,,0.082882475,12.6,OUT049,0,1,1,2,14,9
4064,1,NCB55,59.2562,,0.161571797,15.7,OUT017,1,0,1,2,6,2
4065,2,FDB12,105.1648,,0.105903322,11.15,OUT017,1,0,1,1,6,2
4066,1,NCA54,178.9318,,0.036698563999999996,16.5,OUT049,0,1,1,2,14,9
4067,1,NCS38,115.8176,,0.090331655,8.6,OUT049,0,1,1,2,14,9
4068,0,FDC02,259.6278,,0.068929478,21.35,OUT049,0,1,1,1,14,9
4069,0,FDK44,173.6738,,0.214004545,12.792854228644991,OUT019,0,0,0,1,28,4
4070,0,FDE16,207.2954,,0.026338733,8.895,OUT035,1,0,1,1,9,6
4071,1,NCS05,132.3942,,0.020974105,11.5,OUT035,1,0,1,2,9,6
4072,2,FDZ59,166.75,,0.104232541,6.63,OUT045,1,0,1,1,11,7
4073,0,FDI20,212.8586,,0.038781892000000005,19.1,OUT017,1,0,1,1,6,2
4074,0,FDQ14,150.805,,0.06178729,9.27,OUT046,0,0,1,1,16,8
4075,2,FDF53,181.2318,,0.08407947699999999,20.75,OUT017,1,0,1,1,6,2
4076,0,FDW25,85.0224,,0.037610496,5.175,OUT017,1,0,1,1,6,2
4077,1,NCQ43,108.1912,,0.18629610300000002,17.75,OUT010,2,0,0,2,15,0
4078,2,FDX52,192.282,,0.041967613,11.5,OUT013,2,2,1,1,26,1
4079,2,FDE28,228.3668,,0.13281580199999998,9.5,OUT045,1,0,1,1,11,7
4080,0,FDN15,138.418,,0.016828712,17.5,OUT017,1,0,1,1,6,2
4081,0,FDO28,119.3098,,0.072707309,5.765,OUT017,1,0,1,1,6,2
4082,0,FDQ33,151.1708,,0.09139213199999999,13.35,OUT045,1,0,1,1,11,7
4083,2,FDM22,54.263999999999996,,0.07022869799999999,14.0,OUT010,2,0,0,1,15,0
4084,2,FDJ03,48.5692,,0.072804407,12.35,OUT017,1,0,1,1,6,2
4085,2,FDI16,53.56399999999999,,0.136051058,14.0,OUT045,1,0,1,1,11,7
4086,2,FDI09,240.488,,0.128711271,12.792854228644991,OUT027,2,1,3,1,28,5
4087,0,FDX55,217.8166,,0.055159959,15.1,OUT013,2,2,1,1,26,1
4088,0,FDS23,128.1994,,0.140206849,12.792854228644991,OUT027,2,1,3,1,28,5
4089,0,DRC12,191.7188,,0.037903586,17.85,OUT045,1,0,1,0,11,7
4090,0,FDH41,215.8534,,0.06595278007399345,9.0,OUT049,0,1,1,1,14,9
4091,0,FDN01,174.83700000000002,,0.072338526,8.895,OUT013,2,2,1,1,26,1
4092,0,FDV55,143.7444,,0.05518512,17.75,OUT045,1,0,1,1,11,7
4093,1,NCJ19,56.3588,,0.118081664,18.6,OUT013,2,2,1,2,26,1
4094,1,NCY29,55.993,,0.129274071,13.65,OUT010,2,0,0,2,15,0
4095,2,FDP03,122.7388,,0.061426289,5.15,OUT018,2,1,2,1,4,3
4096,0,FDZ52,110.4886,,0.100277478,19.2,OUT045,1,0,1,1,11,7
4097,2,FDH31,101.2042,,0.06595278007399345,12.0,OUT010,2,0,0,1,15,0
4098,2,FDQ19,241.3512,,0.014423645,7.35,OUT018,2,1,2,1,4,3
4099,2,FDS15,105.8596,,0.07804584,9.195,OUT035,1,0,1,1,9,6
4100,0,FDN32,182.5266,,0.015648383999999998,17.5,OUT017,1,0,1,1,6,2
4101,0,FDH32,98.541,,0.07617829,12.8,OUT049,0,1,1,1,14,9
4102,0,FDF33,109.5596,,0.021657301,7.97,OUT017,1,0,1,1,6,2
4103,0,FDJ22,190.3504,,0.052810244000000006,18.75,OUT046,0,0,1,1,16,8
4104,2,FDG56,62.4536,,0.119596939,13.3,OUT010,2,0,0,1,15,0
4105,2,FDC05,195.8768,,0.098784586,13.1,OUT046,0,0,1,1,16,8
4106,0,FDK09,227.4352,,0.09168693900000001,15.2,OUT013,2,2,1,1,26,1
4107,1,NCV29,176.6686,,0.022889827999999997,11.8,OUT045,1,0,1,2,11,7
4108,1,NCC43,250.5066,,0.162450872,12.792854228644991,OUT019,0,0,0,2,28,4
4109,1,NCA42,156.7604,,0.028592968,6.965,OUT049,0,1,1,2,14,9
4110,2,FDC10,118.5098,,0.072877673,9.8,OUT046,0,0,1,1,16,8
4111,2,FDC16,87.654,,0.020552693,11.5,OUT013,2,2,1,1,26,1
4112,1,NCL17,140.6812,,0.067723308,7.39,OUT013,2,2,1,2,26,1
4113,2,FDA51,114.3518,,0.164648458,8.05,OUT035,1,0,1,1,9,6
4114,0,FDW01,152.4682,,0.06442287,14.5,OUT017,1,0,1,1,6,2
4115,1,NCF30,127.8362,,0.126500085,17.0,OUT045,1,0,1,2,11,7
4116,2,FDN49,41.848,,0.125120258,17.25,OUT013,2,2,1,1,26,1
4117,2,FDY20,89.8488,,0.081918557,12.5,OUT045,1,0,1,1,11,7
4118,0,FDC15,156.5288,,0.17832998100000003,18.1,OUT045,1,0,1,1,11,7
4119,2,FDY24,53.3298,,0.133493205,4.88,OUT046,0,0,1,1,16,8
4120,1,NCG43,94.4462,,0.06595278007399345,20.2,OUT017,1,0,1,2,6,2
4121,0,FDA48,223.0114,,0.114778465,12.1,OUT013,2,2,1,1,26,1
4122,1,NCF55,36.7874,,0.021788889,6.675,OUT017,1,0,1,2,6,2
4123,2,FDL38,89.7172,,0.014756014,13.8,OUT049,0,1,1,1,14,9
4124,1,NCQ29,258.7278,,0.104654725,12.0,OUT018,2,1,2,2,4,3
4125,2,FDC34,156.7972,,0.173736289,16.0,OUT017,1,0,1,1,6,2
4126,2,FDP36,51.9008,,0.06595278007399345,12.792854228644991,OUT027,2,1,3,1,28,5
4127,2,FDN50,93.712,,0.06595278007399345,16.85,OUT010,2,0,0,1,15,0
4128,0,FDO23,94.4436,,0.146655006,17.85,OUT049,0,1,1,1,14,9
4129,2,FDT56,58.2246,,0.115496216,16.0,OUT013,2,2,1,1,26,1
4130,0,FDT13,188.5214,,0.018481707,12.792854228644991,OUT027,2,1,3,1,28,5
4131,2,FDZ03,187.62400000000002,,0.07872111,13.65,OUT013,2,2,1,1,26,1
4132,2,FDQ03,235.4248,,0.13057987,15.0,OUT010,2,0,0,1,15,0
4133,2,FDU44,161.5552,,0.058544215,12.15,OUT045,1,0,1,1,11,7
4134,0,FDD03,231.03,,0.079930344,13.3,OUT049,0,1,1,1,14,9
4135,1,NCH30,112.286,,0.067098169,17.1,OUT013,2,2,1,2,26,1
4136,0,FDS60,179.766,,0.054312176,20.85,OUT010,2,0,0,1,15,0
4137,2,FDG08,171.6764,,0.165359325,13.15,OUT046,0,0,1,1,16,8
4138,2,FDX38,47.5376,,0.048479695,10.5,OUT017,1,0,1,1,6,2
4139,0,FDD22,113.5544,,0.100213353,10.0,OUT017,1,0,1,1,6,2
4140,2,FDW51,211.456,,0.094581098,6.155,OUT013,2,2,1,1,26,1
4141,2,FDL09,169.4816,,0.128760294,19.6,OUT017,1,0,1,1,6,2
4142,0,FDZ60,107.9596,,0.11960388,20.5,OUT045,1,0,1,1,11,7
4143,1,NCH07,159.1604,,0.092667032,13.15,OUT046,0,0,1,2,16,8
4144,1,NCQ41,196.9794,,0.019510678,14.8,OUT049,0,1,1,2,14,9
4145,2,FDW04,128.131,,0.057917007,8.985,OUT049,0,1,1,1,14,9
4146,2,FDI08,249.0092,,0.065976009,12.792854228644991,OUT027,2,1,3,1,28,5
4147,2,FDR19,147.3102,,0.279650277,12.792854228644991,OUT019,0,0,0,1,28,4
4148,2,FDV13,86.0856,,0.027610867,17.35,OUT046,0,0,1,1,16,8
4149,0,FDB52,256.6672,,0.030607757000000003,17.75,OUT017,1,0,1,1,6,2
4150,0,FDZ48,111.6544,,0.075591785,12.792854228644991,OUT027,2,1,3,1,28,5
4151,1,NCO14,45.7086,,0.029689961,9.6,OUT049,0,1,1,2,14,9
4152,2,FDZ50,184.5608,,0.079010526,12.8,OUT013,2,2,1,1,26,1
4153,0,FDN27,116.9808,,0.069268825,12.792854228644991,OUT019,0,0,0,1,28,4
4154,2,FDQ60,121.9098,,0.109283423,6.195,OUT013,2,2,1,1,26,1
4155,0,FDR49,46.3376,,0.140015944,8.71,OUT017,1,0,1,1,6,2
4156,0,DRJ35,62.3878,,0.046358964,12.792854228644991,OUT027,2,1,3,0,28,5
4157,0,DRI49,82.1276,,0.184545287,14.15,OUT017,1,0,1,0,6,2
4158,0,FDB47,210.0612,,0.071833423,8.8,OUT017,1,0,1,1,6,2
4159,0,FDP37,126.4994,,0.239530025,15.6,OUT010,2,0,0,1,15,0
4160,0,FDR26,176.2028,,0.042903378,20.7,OUT049,0,1,1,1,14,9
4161,0,FDY31,145.7418,,0.076272929,12.792854228644991,OUT019,0,0,0,1,28,4
4162,0,FDC11,89.5172,,0.1420804,20.5,OUT045,1,0,1,1,11,7
4163,0,DRP47,250.4382,,0.06595278007399345,15.75,OUT035,1,0,1,0,9,6
4164,1,NCY54,171.1422,,0.1784187,8.43,OUT018,2,1,2,2,4,3
4165,2,FDR27,132.4942,,0.09610043199999999,15.1,OUT046,0,0,1,1,16,8
4166,0,FDQ21,122.8756,,0.034007573,12.792854228644991,OUT019,0,0,0,1,28,4
4167,1,NCQ29,262.0278,,0.104210426,12.0,OUT035,1,0,1,2,9,6
4168,2,FDJ02,147.0418,,0.06595278007399345,17.2,OUT046,0,0,1,1,16,8
4169,0,FDE21,114.1492,,0.023038155,12.8,OUT018,2,1,2,1,4,3
4170,0,FDM39,178.2002,,0.053470662,6.42,OUT046,0,0,1,1,16,8
4171,2,FDZ01,101.79899999999999,,0.009110086,8.975,OUT017,1,0,1,1,6,2
4172,1,NCB19,86.1882,,0.090663534,6.525,OUT018,2,1,2,2,4,3
4173,2,FDU03,181.7292,,0.09157792199999999,18.7,OUT046,0,0,1,1,16,8
4174,0,FDP27,187.85299999999998,,0.119636353,8.155,OUT049,0,1,1,1,14,9
4175,0,DRF01,145.4102,,0.175435278,5.655,OUT045,1,0,1,0,11,7
4176,0,FDM03,107.6938,,0.12322207800000001,12.65,OUT049,0,1,1,1,14,9
4177,2,FDV01,155.7314,,0.084950573,19.2,OUT046,0,0,1,1,16,8
4178,2,FDS16,146.076,,0.066176944,15.15,OUT046,0,0,1,1,16,8
4179,2,FDO45,89.1856,,0.037945599999999996,13.15,OUT035,1,0,1,1,9,6
4180,1,NCX06,180.8976,,0.015684078,17.6,OUT035,1,0,1,2,9,6
4181,2,FDP13,38.948,,0.134323555,8.1,OUT046,0,0,1,1,16,8
4182,1,NCR38,252.4724,,0.11398089199999999,17.25,OUT018,2,1,2,2,4,3
4183,2,FDA01,57.5904,,0.054333001,15.0,OUT013,2,2,1,1,26,1
4184,2,FDT26,118.044,,0.068337879,18.85,OUT017,1,0,1,1,6,2
4185,2,FDD44,258.3646,,0.078020807,12.792854228644991,OUT027,2,1,3,1,28,5
4186,2,FDB26,53.864,,0.031241476,14.0,OUT013,2,2,1,1,26,1
4187,2,FDP45,250.4724,,0.053620148,12.792854228644991,OUT019,0,0,0,1,28,4
4188,1,NCP55,56.5614,,0.011190025,14.65,OUT046,0,0,1,2,16,8
4189,2,FDT23,77.7986,,0.07515418900000001,7.72,OUT017,1,0,1,1,6,2
4190,2,FDO51,41.4112,,0.042067625,6.785,OUT045,1,0,1,1,11,7
4191,0,FDA44,57.293,,0.053222715999999996,19.7,OUT046,0,0,1,1,16,8
4192,1,NCJ31,239.9196,,0.18339782699999999,19.2,OUT018,2,1,2,2,4,3
4193,0,FDX37,99.47,,0.063157164,16.2,OUT045,1,0,1,1,11,7
4194,1,NCD18,229.3668,,0.06595278007399345,16.0,OUT049,0,1,1,2,14,9
4195,0,FDN40,154.0998,,0.08603811800000001,12.792854228644991,OUT027,2,1,3,1,28,5
4196,0,FDL33,194.9452,,0.10052795199999999,7.235,OUT017,1,0,1,1,6,2
4197,0,DRF48,188.4898,,0.051791671,5.73,OUT035,1,0,1,0,9,6
4198,0,FDW08,105.12799999999999,,0.148353512,12.1,OUT035,1,0,1,1,9,6
4199,2,FDX39,212.9586,,0.049878516,14.3,OUT018,2,1,2,1,4,3
4200,2,FDB38,161.392,,0.06595278007399345,19.5,OUT049,0,1,1,1,14,9
4201,0,FDY46,186.0898,,0.048085022000000005,18.6,OUT018,2,1,2,1,4,3
4202,1,NCB06,158.49200000000002,,0.082460079,17.6,OUT049,0,1,1,2,14,9
4203,0,FDA34,172.808,,0.014857747,11.5,OUT035,1,0,1,1,9,6
4204,2,FDA35,120.5072,,0.053946745,14.85,OUT045,1,0,1,1,11,7
4205,2,FDQ07,219.1456,,0.087390335,15.1,OUT035,1,0,1,1,9,6
4206,0,FDU32,122.1414,,0.026020287000000003,8.785,OUT045,1,0,1,1,11,7
4207,2,FDU26,121.1782,,0.04258349,16.7,OUT013,2,2,1,1,26,1
4208,0,FDU13,146.5418,,0.313934693,8.355,OUT010,2,0,0,1,15,0
4209,2,FDO09,263.691,,0.125250986,13.5,OUT035,1,0,1,1,9,6
4210,2,FDW03,102.8306,,0.042968607,12.792854228644991,OUT019,0,0,0,1,28,4
4211,2,FDB38,160.592,,0.027323943,19.5,OUT013,2,2,1,1,26,1
4212,0,FDL26,154.8972,,0.122509775,18.0,OUT010,2,0,0,1,15,0
4213,1,NCN43,123.67299999999999,,0.006773451,12.15,OUT045,1,0,1,2,11,7
4214,0,FDH08,231.201,,0.017464427,7.51,OUT045,1,0,1,1,11,7
4215,1,NCC31,157.5972,,0.034790615,12.792854228644991,OUT019,0,0,0,2,28,4
4216,2,FDH14,139.5838,,0.046799702,17.1,OUT035,1,0,1,1,9,6
4217,0,FDL40,98.441,,0.06595278007399345,17.7,OUT017,1,0,1,1,6,2
4218,0,FDD20,122.9046,,0.020710606,14.15,OUT035,1,0,1,1,9,6
4219,1,NCV53,240.488,,0.018810043999999998,8.27,OUT035,1,0,1,2,9,6
4220,0,FDD16,73.4696,,0.036426823,20.5,OUT045,1,0,1,1,11,7
4221,0,FDP24,120.0756,,0.082988383,20.6,OUT035,1,0,1,1,9,6
4222,2,FDQ25,172.9422,,0.028334038,8.63,OUT045,1,0,1,1,11,7
4223,2,FDM38,52.9982,,0.09275376699999999,5.885,OUT035,1,0,1,1,9,6
4224,1,NCT18,179.5976,,0.099432046,14.6,OUT010,2,0,0,2,15,0
4225,0,FDM34,132.5626,,0.067552435,19.0,OUT049,0,1,1,1,14,9
4226,0,DRH37,166.4526,,0.06965725,17.6,OUT010,2,0,0,0,15,0
4227,1,NCE07,143.4154,,0.013119104,8.18,OUT013,2,2,1,2,26,1
4228,2,FDG12,118.9098,,0.006320841999999999,6.635,OUT013,2,2,1,1,26,1
4229,0,FDB59,198.4084,,0.025573744,18.25,OUT010,2,0,0,1,15,0
4230,0,FDS10,179.1318,,0.06595278007399345,19.2,OUT018,2,1,2,1,4,3
4231,0,FDN21,161.5236,,0.06595278007399345,18.6,OUT010,2,0,0,1,15,0
4232,2,FDM02,88.4198,,0.073884594,12.5,OUT045,1,0,1,1,11,7
4233,0,FDO44,112.3228,,0.087589175,12.6,OUT049,0,1,1,1,14,9
4234,1,NCN17,102.3358,,0.055249787,11.0,OUT017,1,0,1,2,6,2
4235,0,FDH16,91.883,,0.052769434000000004,10.5,OUT018,2,1,2,1,4,3
4236,0,FDL44,160.3894,,0.012275118,18.25,OUT046,0,0,1,1,16,8
4237,2,FDY47,128.231,,0.054792647,8.6,OUT017,1,0,1,1,6,2
4238,0,DRI39,54.993,,0.097062093,13.8,OUT046,0,0,1,0,16,8
4239,1,NCX54,104.3622,,0.048255647,9.195,OUT018,2,1,2,2,4,3
4240,0,FDE59,36.2532,,0.062287817999999995,12.15,OUT046,0,0,1,1,16,8
4241,2,FDO46,188.6872,,0.014241321000000001,9.6,OUT045,1,0,1,1,11,7
4242,0,DRE13,88.0198,,0.027705102000000002,6.28,OUT046,0,0,1,0,16,8
4243,2,FDW14,88.7198,,0.038179738,8.3,OUT013,2,2,1,1,26,1
4244,0,FDF35,107.7938,,0.15398932699999998,15.0,OUT046,0,0,1,1,16,8
4245,0,FDO50,90.3804,,0.13686337199999998,12.792854228644991,OUT019,0,0,0,1,28,4
4246,0,DRF49,114.9518,,0.07147998400000001,7.27,OUT017,1,0,1,0,6,2
4247,0,FDT60,125.8388,,0.07566576700000001,12.0,OUT049,0,1,1,1,14,9
4248,0,FDP38,48.7008,,0.032167198,10.1,OUT045,1,0,1,1,11,7
4249,0,FDA31,172.608,,0.10947895,12.792854228644991,OUT027,2,1,3,1,28,5
4250,0,FDY52,62.5536,,0.012299525,6.365,OUT010,2,0,0,1,15,0
4251,0,FDD03,231.93,,0.079419801,12.792854228644991,OUT027,2,1,3,1,28,5
4252,2,FDN52,85.3198,,0.132105843,9.395,OUT018,2,1,2,1,4,3
4253,2,FDU20,119.6098,,0.035915541,19.35,OUT010,2,0,0,1,15,0
4254,0,FDD22,110.0544,,0.09963085099999999,10.0,OUT035,1,0,1,1,9,6
4255,1,NCB55,58.4562,,0.281300211,12.792854228644991,OUT019,0,0,0,2,28,4
4256,0,FDN27,118.9808,,0.03964273,20.85,OUT045,1,0,1,1,11,7
4257,0,FDD16,76.5696,,0.036322846,20.5,OUT013,2,2,1,1,26,1
4258,0,FDW48,78.9618,,0.008540823000000001,18.0,OUT046,0,0,1,1,16,8
4259,0,DRN35,35.0532,,0.070390053,8.01,OUT045,1,0,1,0,11,7
4260,0,FDX25,180.7292,,0.10221444699999999,16.7,OUT049,0,1,1,1,14,9
4261,0,DRD49,236.4564,,0.168091997,9.895,OUT049,0,1,1,0,14,9
4262,0,FDE21,114.2492,,0.040173186,12.792854228644991,OUT019,0,0,0,1,28,4
4263,0,FDN44,158.692,,0.022791301,13.15,OUT035,1,0,1,1,9,6
4264,2,DRC01,47.5692,,0.019229853999999998,5.92,OUT049,0,1,1,0,14,9
4265,1,NCK30,252.3698,,0.060978568,14.85,OUT046,0,0,1,2,16,8
4266,0,FDU39,58.7562,,0.036007962000000004,18.85,OUT013,2,2,1,1,26,1
4267,2,FDB49,98.7384,,0.03012626,8.3,OUT013,2,2,1,1,26,1
4268,0,FDS12,125.8362,,0.174471667,9.1,OUT045,1,0,1,1,11,7
4269,2,FDR57,156.8288,,0.023592684,5.675,OUT018,2,1,2,1,4,3
4270,2,FDX22,208.9928,,0.022863556,12.792854228644991,OUT027,2,1,3,1,28,5
4271,2,FDC60,90.3514,,0.11437714199999999,5.425,OUT013,2,2,1,1,26,1
4272,1,NCE42,232.5958,,0.010618776000000002,21.1,OUT049,0,1,1,2,14,9
4273,1,NCK42,216.2192,,0.013140426,7.475,OUT049,0,1,1,2,14,9
4274,0,DRE01,242.8512,,0.16810069600000002,10.1,OUT017,1,0,1,0,6,2
4275,0,FDE57,141.2154,,0.036432936,9.6,OUT018,2,1,2,1,4,3
4276,0,DRK59,234.1616,,0.06595278007399345,12.792854228644991,OUT019,0,0,0,0,28,4
4277,0,FDB10,235.55900000000003,,0.06688266400000001,12.792854228644991,OUT027,2,1,3,1,28,5
4278,2,FDQ25,173.6422,,0.028276692000000003,8.63,OUT046,0,0,1,1,16,8
4279,2,FDY26,210.3244,,0.030683106,20.6,OUT017,1,0,1,1,6,2
4280,2,FDG28,243.6144,,0.04935691,9.285,OUT049,0,1,1,1,14,9
4281,0,FDM14,108.4254,,0.01328459,13.8,OUT049,0,1,1,1,14,9
4282,1,NCH29,98.7726,,0.034527402,5.51,OUT049,0,1,1,2,14,9
4283,0,FDD48,114.9176,,0.030205577999999997,10.395,OUT049,0,1,1,1,14,9
4284,0,FDC17,210.3928,,0.015492081000000001,12.15,OUT045,1,0,1,1,11,7
4285,0,DRH49,82.3592,,0.06595278007399345,12.792854228644991,OUT027,2,1,3,0,28,5
4286,0,FDN44,160.292,,0.022888471,13.15,OUT018,2,1,2,1,4,3
4287,2,FDC29,114.0176,,0.02425475,8.39,OUT045,1,0,1,1,11,7
4288,0,DRK01,93.4436,,0.106915719,12.792854228644991,OUT019,0,0,0,0,28,4
4289,0,FDD48,114.2176,,0.030329279,10.395,OUT017,1,0,1,1,6,2
4290,0,FDB59,198.9084,,0.06595278007399345,18.25,OUT013,2,2,1,1,26,1
4291,0,FDY45,252.9356,,0.043756539000000004,17.5,OUT010,2,0,0,1,15,0
4292,0,FDX60,77.99600000000001,,0.080578893,14.35,OUT035,1,0,1,1,9,6
4293,2,FDT09,131.5284,,0.020526251000000002,15.15,OUT010,2,0,0,1,15,0
4294,0,DRB24,153.5656,,0.020661048,8.785,OUT018,2,1,2,0,4,3
4295,2,FDL13,231.83,,0.056307919000000005,13.85,OUT035,1,0,1,1,9,6
4296,2,FDN16,102.59899999999999,,0.062688433,12.6,OUT035,1,0,1,1,9,6
4297,0,FDK57,121.244,,0.080226072,10.195,OUT013,2,2,1,1,26,1
4298,2,FDO22,80.296,,0.017772986,12.792854228644991,OUT027,2,1,3,1,28,5
4299,2,FDC57,194.482,,0.09138005199999999,20.1,OUT010,2,0,0,1,15,0
4300,2,FDZ13,49.535,,0.152751673,12.792854228644991,OUT027,2,1,3,1,28,5
4301,2,FDW27,154.9314,,0.15072777199999998,5.86,OUT013,2,2,1,1,26,1
4302,2,FDX10,36.3874,,0.06595278007399345,6.385,OUT049,0,1,1,1,14,9
4303,2,FDY08,140.4838,,0.17177210899999998,9.395,OUT018,2,1,2,1,4,3
4304,0,FDA49,86.1198,,0.06528898799999999,19.7,OUT017,1,0,1,1,6,2
4305,0,FDC32,94.4462,,0.09951272900000001,18.35,OUT018,2,1,2,1,4,3
4306,0,FDO04,53.5614,,0.026532187999999998,16.6,OUT035,1,0,1,1,9,6
4307,1,NCZ54,160.4552,,0.08329002099999999,14.65,OUT013,2,2,1,2,26,1
4308,2,FDY40,47.7692,,0.06595278007399345,15.5,OUT045,1,0,1,1,11,7
4309,0,FDW36,107.4622,,0.057048102,11.15,OUT045,1,0,1,1,11,7
4310,2,FDE11,183.4924,,0.135860131,17.7,OUT017,1,0,1,1,6,2
4311,0,DRE37,189.0872,,0.09441067300000001,13.5,OUT045,1,0,1,0,11,7
4312,1,NCK19,193.1478,,0.09097735,9.8,OUT017,1,0,1,2,6,2
4313,2,FDT19,174.908,,0.145013434,7.59,OUT035,1,0,1,1,9,6
4314,2,FDE56,61.5194,,0.159518279,17.25,OUT045,1,0,1,1,11,7
4315,2,FDZ57,126.6994,,0.063209707,10.0,OUT010,2,0,0,1,15,0
4316,2,FDB35,93.0804,,0.064606757,12.3,OUT035,1,0,1,1,9,6
4317,0,FDF09,35.3848,,0.020334777,6.215,OUT010,2,0,0,1,15,0
4318,0,FDO34,168.7816,,0.029938936,17.7,OUT046,0,0,1,1,16,8
4319,2,FDA55,225.3088,,0.056989027000000005,17.2,OUT046,0,0,1,1,16,8
4320,1,NCM18,60.8194,,0.082826206,13.0,OUT035,1,0,1,2,9,6
4321,2,FDJ20,122.9388,,0.175393386,12.792854228644991,OUT019,0,0,0,1,28,4
4322,0,DRQ35,125.8388,,0.074046871,12.792854228644991,OUT019,0,0,0,0,28,4
4323,0,FDG02,190.3188,,0.011251793000000001,7.855,OUT013,2,2,1,1,26,1
4324,1,NCU29,144.67600000000002,,0.025581232000000002,7.685,OUT018,2,1,2,2,4,3
4325,0,FDL27,63.4826,,0.010579468,12.792854228644991,OUT027,2,1,3,1,28,5
4326,1,NCA54,179.0318,,0.036634667999999995,16.5,OUT035,1,0,1,2,9,6
4327,0,FDJ32,62.5536,,0.057781415,10.695,OUT035,1,0,1,1,9,6
4328,0,FDB21,241.9854,,0.260040407,12.792854228644991,OUT019,0,0,0,1,28,4
4329,0,FDR46,145.976,,0.139391292,16.85,OUT035,1,0,1,1,9,6
4330,2,FDZ32,105.4964,,0.03813275,7.785,OUT046,0,0,1,1,16,8
4331,0,DRF36,189.4846,,0.023710661,16.1,OUT017,1,0,1,0,6,2
4332,1,NCU54,209.827,,0.099180226,8.88,OUT017,1,0,1,2,6,2
4333,1,NCI31,34.819,,0.081787178,20.0,OUT017,1,0,1,2,6,2
4334,2,DRA59,183.9924,,0.127903741,8.27,OUT035,1,0,1,0,9,6
4335,1,NCC55,37.4848,,0.06595278007399345,10.695,OUT045,1,0,1,2,11,7
4336,0,FDE44,49.4692,,0.17208621300000002,14.65,OUT018,2,1,2,1,4,3
4337,1,NCN26,115.4808,,0.028796724,10.85,OUT018,2,1,2,2,4,3
4338,0,FDC11,88.2172,,0.14201329099999999,20.5,OUT049,0,1,1,1,14,9
4339,0,FDV24,149.405,,0.06595278007399345,5.635,OUT035,1,0,1,1,9,6
4340,2,FDR40,80.0618,,0.014067173999999998,12.792854228644991,OUT019,0,0,0,1,28,4
4341,1,NCQ17,157.763,,0.117114354,10.3,OUT049,0,1,1,2,14,9
4342,0,FDC46,185.0266,,0.116778835,17.7,OUT045,1,0,1,1,11,7
4343,1,NCM18,63.0194,,0.08284187,13.0,OUT046,0,0,1,2,16,8
4344,0,FDK16,97.1094,,0.11532978699999999,9.065,OUT046,0,0,1,1,16,8
4345,0,FDI28,80.8302,,0.026470587,14.3,OUT017,1,0,1,1,6,2
4346,2,FDS11,224.5088,,0.05578483099999999,7.05,OUT018,2,1,2,1,4,3
4347,0,DRD13,65.2168,,0.049079463,15.0,OUT046,0,0,1,0,16,8
4348,0,FDL36,88.78299999999999,,0.0760611,15.1,OUT035,1,0,1,1,9,6
4349,2,FDI27,47.2744,,0.045948045,8.71,OUT013,2,2,1,1,26,1
4350,0,FDJ53,119.0098,,0.124763406,12.792854228644991,OUT019,0,0,0,1,28,4
